City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
454,Campoverde,PE,2021-02-26 00:07:56,-8.4753,-74.8058,78.8,83,75,4.61,light rain
455,Jhol,PK,2021-02-26 00:07:57,25.9551,68.8882,60.8,88,0,10.02,smoke
456,Ayr,GB,2021-02-26 00:07:57,55.4627,-4.6339,42.8,81,0,11.5,clear sky
457,Nabire,ID,2021-02-26 00:07:58,-3.3667,135.4833,81.19,75,98,1.39,overcast clouds
458,Manono,CD,2021-02-26 00:07:58,-7.3,27.4167,69.51,96,96,1.88,light rain
459,Belaya Gora,RU,2021-02-26 00:07:58,68.5333,146.4167,-25.04,86,91,2.26,overcast clouds
460,Leh,IN,2021-02-26 00:07:58,34.1667,77.5833,13.35,70,62,4.79,broken clouds
461,Stykkisholmur,IS,2021-02-26 00:07:59,65.0757,-22.7297,33.87,92,100,15.7,light snow
462,Halifax,CA,2021-02-26 00:05:03,44.6453,-63.5724,32.0,59,45,10.36,scattered clouds
463,Khanpur,PK,2021-02-26 00:04:16,28.6453,70.6567,69.71,31,0,8.88,clear sky
464,Manoharpur,IN,2021-02-26 00:07:59,27.3,75.95,73.4,35,0,4.61,haze
465,Isla Vista,US,2021-02-26 00:06:00,34.4133,-119.861,64.99,59,1,4.61,clear sky
466,Beringovskiy,RU,2021-02-26 00:03:09,63.05,179.3167,-16.89,92,84,13.8,broken clouds
467,Yerofey Pavlovich,RU,2021-02-26 00:08:00,53.9667,121.9667,-14.04,89,0,1.25,clear sky
468,Lattes,FR,2021-02-26 00:08:00,43.5675,3.9046,44.6,93,2,3.44,clear sky
469,Praia Da Vitoria,PT,2021-02-26 00:00:45,38.7333,-27.0667,60.01,88,40,26.24,scattered clouds
470,Saint-Augustin,CA,2021-02-26 00:03:30,51.226,-58.6502,22.05,95,100,4.0,overcast clouds
471,Cukai,MY,2021-02-26 00:08:01,4.25,103.4167,69.8,100,40,3.15,scattered clouds
472,Mahon,ES,2021-02-26 00:08:02,39.8885,4.2658,50.0,87,40,4.61,scattered clouds
473,Trojes,AL,2021-02-26 00:08:02,41.756,19.962,42.8,81,0,2.3,clear sky
474,Demyansk,RU,2021-02-26 00:08:02,57.643,32.466,38.3,96,100,10.02,overcast clouds
475,Xinqing,CN,2021-02-26 00:08:03,48.2333,129.5,-0.98,87,9,2.95,clear sky
476,Podyuga,RU,2021-02-26 00:08:03,61.095,40.8647,1.29,93,58,5.75,broken clouds
477,Bangassou,CF,2021-02-26 00:08:04,4.7413,22.8184,71.47,29,3,4.09,clear sky
478,Ukholovo,RU,2021-02-26 00:08:04,53.7929,40.4892,35.01,88,100,8.39,overcast clouds
479,Shintomi,JP,2021-02-26 00:08:04,32.0785,131.4723,50.0,93,75,13.8,mist
480,Tondano,ID,2021-02-26 00:05:05,1.3038,124.9112,78.8,94,20,1.14,few clouds
481,Finote Selam,ET,2021-02-26 00:08:05,10.7,37.2667,62.17,50,5,3.62,clear sky
482,Port Hedland,AU,2021-02-26 00:08:05,-20.3167,118.5667,86.0,74,34,8.05,scattered clouds
483,Port Blair,IN,2021-02-26 00:04:31,11.6667,92.75,71.6,88,20,3.02,mist
484,Asau,RO,2021-02-26 00:03:56,46.4333,26.4,37.4,100,0,2.3,clear sky
485,Puerto Escondido,MX,2021-02-26 00:08:06,15.85,-97.0667,80.6,83,20,11.5,few clouds
486,Axim,GH,2021-02-26 00:03:24,4.8699,-2.2405,79.66,85,36,11.07,scattered clouds
487,Kongwa,TZ,2021-02-26 00:08:06,-6.2,36.4167,63.86,89,45,2.26,scattered clouds
488,Cascais,PT,2021-02-26 00:08:07,38.6979,-9.4215,54.0,88,87,10.49,overcast clouds
489,Panguipulli,CL,2021-02-26 00:08:07,-39.6333,-72.3333,66.2,68,0,6.91,clear sky
490,Iwanai,JP,2021-02-26 00:08:07,42.9744,140.5089,23.2,93,99,12.84,light snow
491,Russell,US,2021-02-26 00:04:53,32.3502,-85.1999,73.4,63,1,1.99,clear sky
492,Oranjestad,AW,2021-02-26 00:07:33,12.524,-70.027,78.8,78,20,20.71,few clouds
493,Buraydah,SA,2021-02-26 00:05:15,26.326,43.975,46.4,87,0,6.91,clear sky
494,Webuye,KE,2021-02-26 00:08:08,0.6075,34.7697,63.61,51,100,5.08,overcast clouds
495,Punta Gorda,US,2021-02-26 00:06:48,26.9298,-82.0454,75.99,64,1,5.75,clear sky
496,Nome,US,2021-02-26 00:03:24,64.5011,-165.4064,1.4,85,1,3.44,clear sky
497,Inhambane,MZ,2021-02-26 00:03:43,-23.865,35.3833,72.88,89,17,2.95,few clouds
498,Semporna,MY,2021-02-26 00:08:09,4.4818,118.6112,77.0,94,20,5.88,few clouds
499,Pinsk,BY,2021-02-26 00:08:10,52.1229,26.0951,37.72,90,2,9.17,clear sky
500,Nelson Bay,AU,2021-02-26 00:08:10,-32.7167,152.15,81.0,54,0,8.05,clear sky
501,Andenes,NO,2021-02-26 00:08:10,69.3143,16.1194,39.2,81,75,16.11,broken clouds
502,Hami,CN,2021-02-26 00:03:27,42.8,93.45,35.19,66,99,19.37,overcast clouds
503,Zhezkazgan,KZ,2021-02-26 00:05:12,47.8043,67.7144,-20.0,99,19,2.53,few clouds
504,Claremore,US,2021-02-26 00:08:11,36.3126,-95.6161,48.99,34,75,10.36,broken clouds
505,Santo Antonio Do Taua,BR,2021-02-26 00:08:12,-1.1519,-48.1294,78.8,89,0,6.91,clear sky
506,Vila,PT,2021-02-26 00:08:12,42.0304,-8.1588,46.0,92,68,5.01,broken clouds
507,Bonthe,SL,2021-02-26 00:08:12,7.5264,-12.505,77.79,88,0,6.31,clear sky
508,Macapa,BR,2021-02-26 00:08:13,0.0389,-51.0664,80.6,89,0,5.75,clear sky
509,Shirokiy,RU,2021-02-26 00:08:13,49.758,129.523,-7.17,92,0,6.24,clear sky
510,Sayyan,YE,2021-02-26 00:08:13,15.1718,44.3244,56.19,51,32,5.7,scattered clouds
511,Thabazimbi,ZA,2021-02-26 00:08:13,-24.5917,27.4116,67.87,67,30,3.8,scattered clouds
512,Bosaso,SO,2021-02-26 00:08:14,11.2842,49.1816,72.03,78,2,2.39,clear sky
513,Savonlinna,FI,2021-02-26 00:08:14,61.8699,28.88,35.6,100,90,4.61,light rain
514,Sapa,PH,2021-02-26 00:08:14,5.1544,120.3241,81.25,78,19,3.18,few clouds
515,Riohacha,CO,2021-02-26 00:08:14,11.5444,-72.9072,81.0,69,87,16.51,overcast clouds
516,Morondava,MG,2021-02-26 00:08:15,-20.2833,44.2833,78.84,80,95,4.79,overcast clouds
517,Amga,RU,2021-02-26 00:08:15,60.8953,131.9608,-23.15,84,56,0.76,broken clouds
518,Lydenburg,ZA,2021-02-26 00:08:15,-25.0978,30.4597,69.01,95,20,1.01,few clouds
519,Rio De Janeiro,BR,2021-02-26 00:07:10,-22.9028,-43.2075,78.8,89,75,9.22,moderate rain
520,Teguise,ES,2021-02-26 00:08:16,29.0605,-13.564,60.8,59,20,2.3,few clouds
521,Araouane,ML,2021-02-26 00:07:09,18.9048,-3.5265,61.88,29,0,8.81,clear sky
522,Vaitape,PF,2021-02-26 00:08:16,-16.5167,-151.75,82.63,74,6,12.59,clear sky
523,Zhangye,CN,2021-02-26 00:07:52,38.9342,100.4517,39.96,43,12,6.53,few clouds
524,Chuari Khas,IN,2021-02-26 00:08:17,32.4333,76.0167,60.44,28,90,9.78,overcast clouds
525,Pangkalanbuun,ID,2021-02-26 00:05:16,-2.6833,111.6167,75.07,78,69,2.04,broken clouds
526,Yerbogachen,RU,2021-02-26 00:07:49,61.2767,108.0108,-12.39,89,100,6.93,overcast clouds
527,Maan,PH,2021-02-26 00:08:18,5.9339,124.7356,83.35,63,72,1.43,broken clouds
528,Saint-Raymond,CA,2021-02-26 00:08:18,45.467,-73.6095,21.2,63,41,3.44,scattered clouds
529,Zwettl,AT,2021-02-26 00:08:18,48.6,15.1667,39.99,82,0,1.01,clear sky
530,Jertih,MY,2021-02-26 00:08:19,5.7336,102.4897,73.4,94,20,3.44,light rain
531,Porto Novo,BJ,2021-02-26 00:08:19,6.4965,2.6036,82.4,78,40,8.05,scattered clouds
532,Beloha,MG,2021-02-26 00:07:20,-25.1667,45.05,75.06,84,68,5.32,broken clouds
533,Marsabit,KE,2021-02-26 00:04:52,2.3284,37.9899,70.52,40,71,11.61,broken clouds
534,Sitio Novo Do Tocantins,BR,2021-02-26 00:08:20,-5.5183,-47.4611,74.86,91,85,3.06,heavy intensity rain
535,Isoka,ZM,2021-02-26 00:08:20,-10.1606,32.6335,61.16,93,91,2.53,overcast clouds
536,Vestmannaeyjar,IS,2021-02-26 00:02:36,63.4427,-20.2734,45.43,94,100,28.05,light rain
537,Muros,ES,2021-02-26 00:08:20,42.7762,-9.0603,53.01,81,39,5.01,scattered clouds
538,La Canada,MX,2021-02-26 00:08:21,20.6167,-100.3167,80.6,10,40,4.61,scattered clouds
539,Nouadhibou,MR,2021-02-26 00:08:21,20.931,-17.0347,71.6,60,0,17.27,clear sky
540,Jinka,ET,2021-02-26 00:08:21,5.65,36.65,67.53,54,2,1.79,clear sky
541,Tarko-Sale,RU,2021-02-26 00:08:22,64.9225,77.785,-34.94,98,10,4.68,clear sky
542,Tabou,CI,2021-02-26 00:08:22,4.423,-7.3528,77.72,87,83,8.01,light rain
543,Quepos,CR,2021-02-26 00:08:22,9.4236,-84.1652,69.01,68,20,20.71,few clouds
544,Bella Vista,US,2021-02-26 00:08:22,36.4295,-94.2316,48.99,37,1,9.22,clear sky
545,Clemencia,CO,2021-02-26 00:08:22,10.5665,-75.325,80.6,83,20,12.66,few clouds
546,Gamba,GA,2021-02-26 00:05:29,-2.65,10.0,76.75,84,100,1.43,overcast clouds
547,Uray,RU,2021-02-26 00:05:11,60.1247,64.7758,-20.15,89,70,2.19,broken clouds
548,Timmins,CA,2021-02-26 00:04:13,48.4669,-81.3331,15.8,62,75,5.75,broken clouds
549,Kathu,TH,2021-02-26 00:08:23,7.9178,98.3332,82.99,78,20,4.61,few clouds
550,Soavinandriana,MG,2021-02-26 00:08:24,-19.1667,46.7333,58.46,100,58,3.13,broken clouds
551,Longfeng,CN,2021-02-26 00:08:24,46.55,125.1167,5.97,90,56,5.79,broken clouds
552,Rio Grande,BR,2021-02-26 00:05:05,-32.035,-52.0986,70.14,72,0,8.86,clear sky
553,Jahanabad,IN,2021-02-26 00:07:10,25.2167,84.9833,62.6,67,0,4.61,haze
554,Andilamena,MG,2021-02-26 00:08:25,-17.0167,48.5833,63.46,96,80,1.9,broken clouds
555,Verkhniye Tatyshly,RU,2021-02-26 00:08:25,56.2912,55.8575,-18.26,87,0,7.54,clear sky
556,Sarahan,IN,2021-02-26 00:08:25,31.5167,77.8,42.42,35,1,6.91,clear sky
557,Mackenzie,CA,2021-02-26 00:08:25,55.2999,-123.1698,33.8,86,90,8.05,light snow
558,Kiama,AU,2021-02-26 00:04:03,-34.6833,150.8667,77.0,70,40,1.99,scattered clouds
559,Pinega,RU,2021-02-26 00:05:23,64.7001,43.3936,2.32,92,100,10.56,light snow
560,Cartagena Del Chaira,CO,2021-02-26 00:08:26,1.3349,-74.8429,75.07,93,88,1.66,moderate rain
561,Giyani,ZA,2021-02-26 00:05:16,-23.3025,30.7187,70.88,89,93,5.19,light rain
562,Valer,NO,2021-02-26 00:08:27,60.6785,11.8331,34.0,86,20,10.36,few clouds
563,Svetlogorsk,BY,2021-02-26 00:08:27,52.6333,29.7333,38.98,98,98,11.01,overcast clouds
564,Pacific Grove,US,2021-02-26 00:08:27,36.6177,-121.9166,60.8,51,1,4.61,clear sky
565,Bilibino,RU,2021-02-26 00:08:28,68.0546,166.4372,-20.43,84,65,1.05,broken clouds
566,Ilheus,BR,2021-02-26 00:08:28,-14.7889,-39.0494,82.4,74,40,9.22,scattered clouds
567,Comodoro Rivadavia,AR,2021-02-26 00:08:29,-45.8667,-67.5,75.2,46,0,5.75,clear sky
568,Nador,MA,2021-02-26 00:06:19,35.174,-2.9287,59.0,88,90,9.22,overcast clouds
569,Manta,EC,2021-02-26 00:06:21,-0.95,-80.7333,80.6,78,75,5.75,broken clouds
570,Saquena,PE,2021-02-26 00:08:29,-4.6667,-73.5167,77.7,84,43,1.95,scattered clouds
571,Vuktyl,RU,2021-02-26 00:08:30,63.8567,57.3094,-8.16,90,100,7.25,overcast clouds
572,Lata,PT,2021-02-26 00:04:07,40.1629,-8.3327,55.0,96,91,5.01,overcast clouds
573,Novopokrovka,UA,2021-02-26 00:08:30,49.8425,36.5477,39.2,87,90,8.95,mist
574,Olafsvik,IS,2021-02-26 00:05:28,64.8945,-23.7142,37.89,93,100,27.94,light rain
575,Kralendijk,BQ,2021-02-26 00:08:30,12.15,-68.2667,75.2,94,75,16.11,broken clouds
576,Kokkola,FI,2021-02-26 00:08:31,63.8385,23.1307,34.0,100,20,5.75,fog
577,Simao,CN,2021-02-26 00:08:31,22.7886,100.9748,51.28,60,0,0.4,clear sky
578,Bubaque,GW,2021-02-26 00:08:31,11.2833,-15.8333,76.77,70,0,13.91,clear sky
579,Garden City,US,2021-02-26 00:08:32,42.3256,-83.331,37.4,52,75,8.05,broken clouds
580,Changli,CN,2021-02-26 00:08:32,39.7042,119.1506,32.07,81,0,3.89,clear sky
581,Petropavlovsk-Kamchatskiy,RU,2021-02-26 00:08:32,53.0452,158.6483,14.0,79,75,6.71,light snow
582,Anchorage,US,2021-02-26 00:05:44,61.2181,-149.9003,32.0,74,1,6.91,clear sky
583,Kargil,IN,2021-02-26 00:08:33,34.5667,76.1,19.08,95,100,4.47,snow
584,Barcelos,PT,2021-02-26 00:07:50,41.5388,-8.6151,52.0,93,0,3.44,clear sky
585,Mananara,MG,2021-02-26 00:08:33,-16.1667,49.7667,74.95,86,82,3.94,broken clouds
586,Sawakin,SD,2021-02-26 00:08:34,19.1059,37.3321,69.46,57,0,11.61,clear sky
587,Tiznit,MA,2021-02-26 00:08:34,29.5833,-9.5,53.38,88,86,5.57,overcast clouds
588,Muroto,JP,2021-02-26 00:05:22,33.2833,134.15,44.6,93,75,8.05,broken clouds
589,Bitung,ID,2021-02-26 00:08:35,1.4451,125.1824,78.8,94,20,1.14,few clouds
590,Hervey Bay,AU,2021-02-26 00:04:14,-25.2986,152.8535,88.0,57,40,6.91,scattered clouds
591,Kaseda,JP,2021-02-26 00:08:35,31.4167,130.3167,50.0,93,75,14.97,broken clouds
592,Mazamari,PE,2021-02-26 00:08:36,-11.3258,-74.5308,76.17,67,26,1.5,scattered clouds
593,Curaca,BR,2021-02-26 00:08:37,-8.9903,-39.9094,81.34,52,38,3.6,scattered clouds
594,Dhidhdhoo,MV,2021-02-26 00:08:37,6.8833,73.1,81.3,70,49,5.84,scattered clouds
595,Da Nang,VN,2021-02-26 00:08:37,16.0678,108.2208,71.6,88,31,3.44,scattered clouds
596,Lannion,FR,2021-02-26 00:08:38,48.75,-3.4167,44.6,81,0,4.61,clear sky
597,Oranjemund,NA,2021-02-26 00:05:17,-28.55,16.4333,62.11,90,0,12.5,clear sky
598,Gurgentepe,TR,2021-02-26 00:08:38,40.7883,37.6017,35.6,93,0,4.68,clear sky
599,Brae,GB,2021-02-26 00:08:39,60.3964,-1.353,44.6,81,75,23.02,broken clouds
600,Dunedin,NZ,2021-02-26 00:04:42,-45.8742,170.5036,59.0,84,88,21.99,overcast clouds
601,Tromso,NO,2021-02-26 00:08:39,69.6496,18.957,35.6,93,75,6.91,light rain
602,Skoghall,SE,2021-02-26 00:08:39,59.3232,13.4655,39.2,93,40,13.8,scattered clouds
603,Kyren,RU,2021-02-26 00:08:40,51.6828,102.1408,11.19,89,100,3.04,overcast clouds
604,Saint George,US,2021-02-26 00:03:14,37.1041,-113.5841,54.0,16,1,0.78,clear sky
605,Poum,NC,2021-02-26 00:08:41,-20.2333,164.0167,82.65,71,98,9.06,overcast clouds
606,Canutama,BR,2021-02-26 00:08:41,-6.5339,-64.3831,76.87,82,24,3.11,few clouds
607,Voyinka,UA,2021-02-26 00:08:41,45.8699,33.9914,38.55,96,97,9.04,overcast clouds
608,Barao De Melgaco,BR,2021-02-26 00:08:42,-16.1944,-55.9675,80.6,78,40,5.75,light rain
609,Saint-Francois,FR,2021-02-26 00:08:42,46.4154,3.9054,39.99,87,0,3.44,clear sky
610,Marsh Harbour,BS,2021-02-26 00:03:21,26.5412,-77.0636,74.75,81,56,6.49,broken clouds
611,Abu Samrah,SY,2021-02-26 00:04:15,35.3029,37.1841,46.92,55,0,3.69,clear sky
612,Ketchikan,US,2021-02-26 00:06:24,55.3422,-131.6461,41.0,81,90,13.8,overcast clouds
613,Ust-Nera,RU,2021-02-26 00:08:43,64.5667,143.2,-16.01,74,52,0.58,broken clouds
614,Kaeo,NZ,2021-02-26 00:05:34,-35.1,173.7833,75.99,60,29,11.99,scattered clouds
615,Virginia Beach,US,2021-02-26 00:07:11,36.8529,-75.978,46.0,57,1,3.44,clear sky
616,Cairns,AU,2021-02-26 00:05:13,-16.9167,145.7667,82.99,83,90,10.36,overcast clouds
617,Bahia Honda,CU,2021-02-26 00:08:44,22.9036,-83.1592,74.59,85,16,11.65,few clouds
618,Kupang,ID,2021-02-26 00:08:44,-10.1667,123.5833,80.6,100,40,1.14,scattered clouds
619,Palanga,LT,2021-02-26 00:08:45,55.9175,21.0686,41.0,93,75,6.91,mist
620,Akdepe,TM,2021-02-26 00:08:46,42.0551,59.3788,8.6,85,0,4.61,clear sky
621,Nouakchott,MR,2021-02-26 00:03:39,18.0858,-15.9785,75.2,15,0,8.05,clear sky
622,Saint-Louis,SN,2021-02-26 00:03:19,16.3333,-15.0,82.4,23,0,2.3,clear sky
623,Arman,RU,2021-02-26 00:05:14,59.7,150.1667,-2.85,81,23,8.9,few clouds
624,Sisimiut,GL,2021-02-26 00:08:47,66.9395,-53.6735,16.25,79,50,5.59,scattered clouds
625,Talavera De La Reina,ES,2021-02-26 00:08:47,39.9635,-4.8308,54.0,62,100,5.01,overcast clouds
626,Brunico,IT,2021-02-26 00:08:47,46.7958,11.9364,44.01,65,13,1.74,few clouds
627,Landau,DE,2021-02-26 00:08:48,49.2075,8.1133,52.0,58,54,4.0,broken clouds
628,Agde,FR,2021-02-26 00:08:48,43.3108,3.4758,50.0,93,90,1.14,overcast clouds
629,Thanh Hoa,VN,2021-02-26 00:08:48,19.8,105.7667,70.47,93,55,0.67,broken clouds
630,Vagur,FO,2021-02-26 00:08:49,61.4732,-6.8119,44.11,77,90,17.78,overcast clouds
631,High Rock,BS,2021-02-26 00:08:49,26.6208,-78.2833,69.8,94,21,3.44,few clouds
632,Middelburg,ZA,2021-02-26 00:08:50,-25.7751,29.4648,60.6,83,93,4.61,overcast clouds
633,Haines Junction,CA,2021-02-26 00:04:41,60.7522,-137.5108,26.6,68,100,18.41,heavy snow
634,Erenhot,CN,2021-02-26 00:08:50,43.6475,111.9767,25.66,74,3,6.76,clear sky
635,Kade,DE,2021-02-26 00:08:51,52.3833,12.2667,48.99,78,58,4.63,broken clouds
636,Changji,CN,2021-02-26 00:08:51,44.0167,87.3167,17.6,93,90,6.71,light snow
637,Batagay,RU,2021-02-26 00:05:11,67.6333,134.6333,-30.42,80,22,1.99,few clouds
638,Klyuchi,RU,2021-02-26 00:08:51,52.2667,79.1667,-7.58,89,99,13.62,overcast clouds
639,South Sioux City,US,2021-02-26 00:08:52,42.4739,-96.4136,37.4,70,1,9.22,clear sky
640,Shangrao,CN,2021-02-26 00:08:02,28.4532,117.9686,52.63,93,100,1.25,light rain
641,Marsa Matruh,EG,2021-02-26 00:08:52,31.3525,27.2453,59.0,72,40,9.22,scattered clouds
642,Lakselv,NO,2021-02-26 00:08:53,70.0513,24.9718,35.6,64,92,5.75,overcast clouds
643,Papara,BR,2021-02-26 00:08:53,-3.9839,-38.7273,82.4,78,40,8.05,scattered clouds
644,Ambilobe,MG,2021-02-26 00:08:53,-13.2,49.05,74.28,93,96,1.39,overcast clouds
645,Waitara,NZ,2021-02-26 00:08:53,-38.925,174.25,68.0,68,100,5.99,overcast clouds
646,Umm Lajj,SA,2021-02-26 00:04:56,25.0213,37.2685,67.89,35,0,14.67,clear sky
647,Corowa,AU,2021-02-26 00:08:54,-36.0333,146.3833,68.0,55,0,1.01,clear sky
648,Ouegoa,NC,2021-02-26 00:08:54,-20.35,164.4333,84.96,65,89,11.9,overcast clouds
649,Dwarka,IN,2021-02-26 00:04:05,22.2394,68.9678,73.18,83,0,8.01,clear sky
650,Verkhnechusovskiye Gorodki,RU,2021-02-26 00:08:55,58.1671,57.1086,-25.6,75,0,8.95,clear sky
651,Razole,IN,2021-02-26 00:08:55,16.4833,81.8333,65.66,94,13,2.62,few clouds
652,Leua,SK,2021-02-26 00:08:56,48.2156,18.6071,48.99,76,0,7.0,clear sky
653,Meulaboh,ID,2021-02-26 00:05:17,4.1363,96.1285,75.52,89,88,4.0,overcast clouds
654,Luderitz,NA,2021-02-26 00:05:35,-26.6481,15.1594,68.2,58,0,19.8,clear sky
655,Campechuela,CU,2021-02-26 00:08:56,20.2342,-77.2789,79.93,62,44,4.16,light rain
656,Ulladulla,AU,2021-02-26 00:08:57,-35.35,150.4667,71.6,64,40,4.61,scattered clouds
657,Hojai,IN,2021-02-26 00:08:57,26.0,92.8667,62.29,52,50,2.46,scattered clouds
658,Moroni,KM,2021-02-26 00:08:57,-11.7022,43.2551,79.52,77,6,3.62,clear sky
659,Kipini,KE,2021-02-26 00:08:58,-2.5257,40.5262,74.97,87,4,8.5,clear sky
660,Marienburg,PL,2021-02-26 00:08:58,54.0359,19.0266,48.99,100,0,9.35,clear sky
661,Seoul,KR,2021-02-26 00:05:20,37.5683,126.9778,33.8,74,0,3.44,clear sky
662,Nyurba,RU,2021-02-26 00:08:58,63.2842,118.3319,-29.13,84,77,5.26,broken clouds
663,Martapura,ID,2021-02-26 00:08:59,-3.4167,114.85,78.8,94,20,2.3,few clouds
664,Constantine,DZ,2021-02-26 00:08:59,36.365,6.6147,42.8,87,0,5.75,clear sky
665,Taitung,TW,2021-02-26 00:09:00,22.7583,121.1444,69.8,83,40,3.44,scattered clouds
666,Green River,US,2021-02-26 00:08:06,41.5286,-109.4662,24.8,42,1,18.41,clear sky
667,Laguna,US,2021-02-26 00:08:47,38.421,-121.4238,64.4,20,1,4.61,clear sky
668,Ndele,CF,2021-02-26 00:06:10,8.4109,20.6473,74.05,20,0,8.28,clear sky
669,Soignies,BE,2021-02-26 00:09:00,50.579,4.0713,48.2,87,90,9.22,overcast clouds
670,Tacuarembo,UY,2021-02-26 00:09:01,-31.7333,-55.9833,68.29,54,0,5.06,clear sky
671,Kanker,IN,2021-02-26 00:09:01,20.2719,81.4931,69.94,22,0,4.16,clear sky
672,Tazovskiy,RU,2021-02-26 00:09:02,67.4667,78.7,-24.83,85,96,1.92,overcast clouds
673,Yarmouth,US,2021-02-26 00:09:02,41.7057,-70.2286,41.0,36,1,9.22,clear sky
674,Hoquiam,US,2021-02-26 00:09:02,46.9809,-123.8893,44.6,81,90,17.27,overcast clouds
675,Raichur,IN,2021-02-26 00:09:03,16.2,77.3667,67.77,41,0,1.99,clear sky
676,Launceston,AU,2021-02-26 00:09:03,-41.45,147.1667,64.99,51,40,9.22,scattered clouds
677,Aden,YE,2021-02-26 00:07:38,12.7794,45.0367,75.13,71,0,3.47,clear sky
678,Diu,IN,2021-02-26 00:07:06,20.7141,70.9822,69.26,60,0,9.6,clear sky
679,Luwero,UG,2021-02-26 00:09:04,0.8492,32.4731,65.21,88,13,1.95,few clouds
680,Ha Tinh,VN,2021-02-26 00:09:04,18.3333,105.9,69.55,88,74,2.75,broken clouds
681,Zorritos,PE,2021-02-26 00:09:05,-3.6805,-80.6782,77.49,69,51,9.89,broken clouds
682,Manaure,CO,2021-02-26 00:09:05,11.7751,-72.4445,80.15,71,99,21.83,overcast clouds
